word,notAllowHomophoneNum,allowHomophoneNum,isCommonlyUsed
管窥蠡测,0,3,false
管宁割席,12,43,false
管中窥豹,1,13,false
管中窥天,176,183,false
贯穿今古,14,29,false
贯穿融会,4,28,false
贯斗双龙,124,130,false
贯通融会,4,28,false
贯朽粟陈,11,20,false
贯朽粟腐,0,37,false
贯朽粟红,16,26,false
贯颐备戟,1,51,false
贯颐奋戟,1,51,false
贯盈恶稔,2,10,false
贯鱼之次,0,6,false
贯鱼之序,0,15,false
灌夫骂坐,47,53,false
灌夫骂座,0,6,false
光采夺目,88,98,false
光彩夺目,88,98,false
光彩陆离,29,61,false
光彩耀目,88,98,false
光彩溢目,88,98,false
光车骏马,54,59,false
光风霁月,35,43,false
光复旧物,26,46,false
光怪陆离,29,61,false
光华夺目,88,98,false
光辉灿烂,7,15,false
光可鉴人,168,176,false
光芒万丈,0,10,false
光明磊落,24,34,true
光明正大,198,203,true
光前绝后,25,29,false
光前启后,25,29,false
光天化日,132,132,true
光焰万丈,0,10,false
光阴荏苒,0,2,false
光阴如箭,3,34,false
光阴似箭,3,34,false
光宗耀祖,6,10,false
广寒仙子,7,22,false
广见洽闻,23,30,false
广结良缘,3,18,false
广开才路,10,22,false
广开言路,10,22,false
广陵散绝,26,38,false
广譬曲谕,0,36,false
广庭大众,66,74,false
广土众民,29,32,false
广文先生,48,58,false
广夏细旃,0,15,false
广厦万间,7,38,false
广种薄收,13,22,false
归根到底,0,14,true
归根结底,0,14,true
归根结柢,0,14,false
归根结蒂,0,14,false
归根究柢,0,14,false
归马放牛,35,37,false
归奇顾怪,7,9,false
归去来兮,0,31,false
归全反真,26,36,false
归师勿掩，穷寇勿追,31,36,false
归十归一,688,734,false
归邪转曜,0,17,false
归心如箭,3,34,false
归心似箭,3,34,false
归真反璞,0,11,false
归真反朴,3,14,false
归正邱首,16,25,false
归正守丘,0,4,false
归正首丘,0,4,false
归正首邱,0,4,false
归之若水,79,81,false
圭角岸然,2,4,false
圭角不露,15,27,false
圭璋特达,10,15,false
龟鹤遐龄,0,12,false
龟鹤遐寿,5,14,false
龟冷支床,7,12,false
龟冷搘床,7,12,false
龟龄鹤算,0,1,false
龟龙鳞凤,52,66,false
龟龙麟凤,52,66,false
龟龙片甲,2,20,false
龟毛兔角,3,27,false
龟年鹤寿,5,14,false
龟年鹤算,0,1,false
龟文鸟迹,0,50,false
龟厌不告,5,10,false
龟玉毁椟,0,14,false
规矩钩绳,9,19,false
规矩绳墨,5,20,false
规矩准绳,9,19,false
规求无度,6,20,false
规绳矩墨,5,20,false
规天矩地,28,42,false
规贤矩圣,4,14,false
规行矩步,13,21,false
规行矩止,8,44,false
规旋矩折,17,27,false
规言矩步,13,21,false
规圆矩方,27,34,false
规重矩迭,2,8,false
规重矩叠,2,8,false
闺英闱秀,7,17,false
珪璋特达,10,15,false
瑰意奇行,56,69,false
瑰意琦行,56,69,false
轨物范世,13,58,false
佹得佹失,22,67,false
佹形僪状,0,4,false
诡变多端,3,5,false
诡诞不经,19,38,false
诡计多端,3,5,false
诡谲多变,34,42,false
诡谲怪诞,3,19,false
诡秘莫测,0,3,false
诡衔窃辔,0,3,false
诡形奇制,0,36,false
诡雅异俗,3,10,false
诡言浮说,32,38,false
鬼出电入,31,39,false
鬼出神入,31,39,false
鬼斧神工,1,14,false
鬼工雷斧,2,39,false
鬼功神力,25,57,false
鬼鬼祟祟,0,7,true
鬼话连篇,0,4,false
鬼计百端,3,5,false
鬼计多端,3,5,false
鬼瞰高明,70,77,false
鬼瞰其室,7,52,false
鬼刻神劖,0,13,false
鬼哭狼嗥,0,8,false
鬼哭狼嚎,1,9,false
鬼哭神愁,20,30,false
鬼哭神嚎,1,9,false
鬼哭神号,4,12,false
鬼哭神惊,65,84,false
鬼哭粟飞,65,78,false
鬼哭天愁,20,30,false
鬼烂神焦,13,37,false
鬼魅伎俩,0,5,false
鬼迷心窍,0,12,false
鬼怕恶人,168,169,false
鬼泣神嚎,1,9,false
鬼泣神号,4,12,false
鬼设神使,21,66,false
鬼神不测,0,3,false
鬼神莫测,0,3,false
鬼使神差,6,9,false
鬼头鬼脑,0,3,false
鬼头滑脑,0,3,false
鬼形怪状,0,4,false
鬼蜮伎俩,0,5,false
鬼蜮技俩,0,5,false
鬼吒狼嚎,1,9,false
鬼咤狼嚎,1,9,false
鬼抓狼嚎,1,9,false
刿目怵心,199,208,false
刿目鉥心,199,208,false
刿鉥肝肾,0,10,false
刿鉥心腑,0,37,false
刿心怵目,88,98,false
刿心刳肺,1,14,false
刿心刳腹,13,50,false
刿心鉥肾,0,10,false
贵不可言,118,146,false
贵不期骄,12,36,false
贵不召骄,12,36,false
贵而贱目,88,98,false
贵耳贱目,88,98,false
贵古贱今,13,33,false
贵冠履轻头足,18,22,false
贵极人臣,1,10,false
贵贱高下,31,44,false
贵贱无常,3,16,false
贵贱无二,21,0,false
贵人多忘,20,30,false
贵人多忘事,43,88,false
贵人贱己,2,52,false
贵人善忘,20,30,false
贵少贱老,45,49,false
贵阴贱璧,2,28,false
贵远鄙近,9,29,false
贵远贱近,9,29,false
贵在知心,199,208,false
贵壮贱老,45,49,false
贵壮贱弱,5,6,false
桂殿兰宫,1,14,false
桂馥兰香,15,29,false
桂酒椒浆,2,11,false
桂林杏苑,0,15,false
桂林一枝,23,59,false
桂薪玉粒,1,33,false
桂玉之地,28,42,false
桂折兰摧,15,21,false
桂折一枝,23,59,false
桂枝片玉,59,95,false
桂子兰孙,1,2,false
桂子飘香,15,29,false
衮衮诸公,33,46,false
滚瓜烂熟,7,31,false
滚瓜流水,79,81,false
国步艰难,21,25,false
国仇家恨,6,7,false
国而忘家,56,74,false
国尔忘家,56,74,false
国耳忘家,56,74,false
国富兵强,41,48,false
国富民安,79,85,false
国富民丰,31,45,false
国富民强,41,48,false
国计民生,48,58,true
国家栋梁,1,6,false
国将不国,20,23,false
国难当头,40,43,false
国破家亡,22,32,false
国色天香,15,29,false
国色天姿,0,15,false
国士无双,9,12,false
国泰民安,79,85,false
国无二君,10,17,false
国无宁日,132,132,false
国之干城,5,20,false
果不其然,2,4,false
果然如此,18,24,false
果熟蒂落,24,34,false
果刑信赏,22,27,false
果行育德,24,26,false
果于自信,18,27,false
裹粮坐甲,2,20,false
裹尸马革,20,27,false
裹血力战,10,25,false
裹足不前,49,64,false
过从甚密,4,14,false
过都历块,0,2,false
过而能改,51,53,false
过府冲州,0,9,false
过河拆桥,1,13,false
过河卒子,7,22,false
过化存神,123,133,false
过江之鲫,0,50,false
过街老鼠,28,52,false
过路财神,123,133,false
过门不入,31,39,false
过目不忘,20,30,false
过目成诵,0,6,false
过桥拆桥,1,13,false
过桥抽板,2,10,false
过甚其词,15,21,false
过甚其辞,14,20,false
过时黄花,43,50,false
过市招摇,21,38,false
过庭之训,1,12,false
过屠大嚼,4,16,false
过屠门而大嚼,4,28,false
过为已甚,0,10,false
过五关，斩六将,32,41,false
过五关斩六将,32,41,false
过隙白驹,3,30,false
过眼烟云,90,99,false
过眼云烟,17,45,false
过犹不及,6,56,false
海北天南,30,34,false
海不波溢,6,52,false
海不扬波,12,25,false
海底捞月,35,43,false
海底捞针,8,18,false
海沸波翻,18,32,false
海沸河翻,18,32,false
海沸江翻,18,32,false
海沸山崩,0,0,false
海沸山裂,5,10,false
海沸山摇,21,38,false
海怀霞想,5,19,false
海角天涯,0,10,false
海角天隅,0,36,false
海枯见底,0,14,false
海枯石烂,7,15,false
海阔天高,124,129,false
海阔天空,19,22,false
海立云垂,19,24,false
海盟山咒,0,9,false
海内鼎沸,4,17,false
海内无双,9,12,false
海纳百川,3,9,false
海桑陵谷,2,17,false
海市蜃楼,3,8,true
海誓山盟,0,6,false
海水不可斗量,17,22,false
海水难量,17,22,false
海水群飞,65,78,false
海水桑田,4,11,false
海外奇谈,26,40,false
海屋筹添,8,15,false
海屋添筹,0,10,false
海啸山崩,0,0,false
海涯天角,3,27,false
海晏河清,50,63,false
海约山盟,0,6,false
海中捞月,35,43,false
亥豕相望,47,57,false
骇浪惊涛,0,9,false
骇龙走蛇,8,18,false
骇目惊心,199,208,false
骇目振心,199,208,false
骇人视听,8,13,false
骇人听闻,23,30,true
骇人闻见,73,104,false
骇人闻听,8,13,false
骇心动目,88,98,false
骇状殊形,27,40,false
害群之马,54,59,false
害人不浅,2,17,false
酣畅淋漓,0,32,false
酣歌恒舞,15,35,false
酣歌醉舞,15,35,false
酣然入梦,11,17,false
酣痛淋漓,0,32,false
酣嬉淋漓,0,32,false
憨状可掬,0,27,false
鼾声如雷,12,19,false
含苞待放,45,52,false
含苞欲放,45,52,false
含冰茹檗,0,13,false
含哺鼓腹,13,50,false
含齿戴发,42,45,false
含宫咀征,1,12,false
含宫咀徵,0,11,false
含垢包羞,4,14,false
含垢藏疾,30,80,false
含垢藏瑕,2,15,false
含垢纳污,2,22,false
含垢匿瑕,2,15,false
含垢弃瑕,2,15,false
含垢忍耻,3,20,false
含垢忍辱,4,12,false
含垢忍污,2,22,false
含糊不明,70,77,false
含糊其词,15,21,false
含糊其辞,14,20,false
含菁咀华,8,15,false
含蓼问疾,30,80,false
含明隐迹,0,50,false
含情脉脉,1,16,false
含仁怀义,19,65,false
含沙射影,3,21,false
含商咀征,1,12,false
含商咀徵,0,11,false
含霜履雪,23,29,false
含污忍垢,0,7,false
含瑕积垢,0,7,false
含笑九泉,0,6,false
含笑入地,28,42,false
含辛忍苦,19,23,false
含辛茹苦,19,23,false
含血喷人,168,176,false
含血潠人,168,176,false
含血噀人,168,176,false
含牙带角,3,27,false
含牙戴角,3,27,false
含饴弄孙,1,2,false
含英咀华,8,15,false
含冤负屈,7,17,false
含冤莫白,101,108,false
含冤受屈,7,17,false
含章天挺,4,9,false
含章挺生,48,58,false
含着骨头露着肉,12,13,false
邯郸匍匐,0,37,false
邯郸学步,13,21,false
邯郸重步,13,21,false
函盖充周,8,17,false
函盖乾坤,0,4,false
函矢相攻,19,32,false
寒蝉僵鸟,25,28,false
寒蝉凄切,19,25,false
寒蝉仗马,54,59,false
寒冬腊月,35,43,false
寒风侵肌,0,50,false
寒腹短识,16,61,false
寒耕热耘,0,9,false
寒耕暑耘,0,9,false
寒花晚节,4,25,false
寒灰更然,2,4,false
寒来暑往,2,12,false
寒毛卓竖,1,25,false
寒木春华,8,15,false
寒泉之思,11,22,false
寒酸落魄,5,9,false
寒心酸鼻,16,42,false
寒心消志,19,55,false
寒心销志,19,55,false
韩潮苏海,37,41,false
韩海苏潮,1,6,false
韩卢逐块,0,2,false
韩卢逐逡,0,2,false
韩寿分香,15,29,false
韩寿偷香,15,29,false
韩信将兵，多多益善,22,36,false
韩信用兵，多多益办,0,8,false
罕譬而喻,0,36,false
罕言寡语,20,56,false
喊冤叫屈,7,17,false
汉官威仪,3,49,false
汉人煮箦,0,5,true
汉贼不两立,19,51,false
汗不敢出,106,119,false
汗出浃背,27,37,false
汗出洽背,27,37,false
汗流夹背,27,37,false
汗流浃背,27,37,false
汗流浃肤,9,46,false
汗流浃体,8,26,false
汗流浃踵,7,15,false
汗流接踵,7,15,false
汗流满面,55,63,false
汗流洽背,27,37,false
汗流洽衣,40,86,false
汗流至踵,7,15,false
汗马功劳,15,19,true
汗马之功,24,37,false
汗马之劳,15,19,false
汗牛充栋,4,11,false
汗牛充屋,6,26,false
汗牛塞栋,4,11,false
汗洽股栗,0,32,false
汗青头白,101,108,false
汗如雨下,31,44,false
汗血盐车,18,22,false
汗颜无地,28,42,false
旱魃为虐,0,0,false
旱苗得雨,46,82,false
悍然不顾,22,37,false
熯天炽地,28,42,false
撼地摇天,176,183,false
撼树蚍蜉,0,37,false
撼天震地,28,42,false
航海梯山,70,84,false
沆瀣一气,43,81,false
蒿目时艰,9,40,false
毫不讳言,118,146,false
毫不介意,31,77,false
毫不利己，专门利人,168,176,false
毫发不爽,3,6,false
毫发丝粟,1,8,false
毫分缕析,23,54,false
毫厘不爽,3,6,false
毫厘千里,7,39,false
毫厘丝忽,1,18,false
毫毛不犯,5,19,false
毫末不札，将寻斧柯,0,13,false
毫无二致,1,37,false
毫无逊色,10,13,false
毫无疑义,19,65,false
豪夺巧取,17,27,false
豪放不羁,0,50,false
豪干暴取,17,27,false
豪管哀弦,4,23,false
豪横跋扈,0,17,false
豪厘不伐，将用斧柯,0,13,false
豪迈不群,15,17,false
豪门贵胄,0,9,false
豪门巨室,7,52,false
豪末不掇，将成斧柯,0,13,false
豪情逸致,1,37,false
豪情壮志,19,55,false
豪取智笼,3,9,false
豪商巨贾,0,18,false
豪奢放逸,13,59,false
豪言壮语,20,56,false
豪竹哀丝,4,15,false
嚎天动地,28,42,false
嚎天喊地,28,42,false
濠梁之上,41,46,false
好吃懒做,13,19,false
好大喜功,24,37,false
好戴高帽,0,6,false
好丹非素,10,17,false
好恶不同,94,102,false
好高骛远,24,39,false
好高鹜远,24,39,false
好汉不吃眼前亏,0,9,false
好好先生,48,58,false
好景不长,74,87,false
好景不常,3,16,false
好酒贪杯,21,31,false
好了疮疤忘了痛,23,31,false
好梦不长,74,87,false
好梦难成,46,61,false
好梦难圆,5,20,false
好谋善断,58,60,false
好女不穿嫁时衣,40,86,false
好奇尚异,18,64,false
好骑者堕,2,9,false
好肉剜疮,0,5,false
好色之徒,12,22,false
好善恶恶,30,45,false
好善嫉恶,30,45,false
好善乐施,6,51,false
好生之德,24,26,false
好声好气,43,81,false
好事不出门，恶事行千里,7,39,false
好事多磨,29,44,false
好事多悭,0,15,true
好事天悭,0,15,true
好事之徒,12,22,false
好说歹说,32,38,false
好天良夜,12,19,false
好为人师,8,53,false
好为事端,3,5,false
好问决疑,12,58,false
好问则裕,0,36,false
好心好意,31,77,false
好心做了驴肝肺,1,14,false
好行小惠,4,28,false
好行小慧,3,27,false
好学不倦,1,9,false
好言好语,20,56,false
好佚恶劳,15,19,false
好逸恶劳,15,19,false
好勇斗狠,0,1,false
好语如珠,28,59,false
好语似珠,28,59,false
好整以暇,0,13,false
好自为之,4,40,false
号唃大哭,4,8,true
号寒啼饥,19,69,false
号令如山,70,84,false
号啕大哭,4,8,false
号天扣地,28,42,false
昊天不吊,10,18,false
昊天罔极,23,73,false
浩浩荡荡,6,9,true
浩浩汤汤,3,8,false
浩气长存,9,11,false
浩气凛然,2,4,false
浩然之气,43,81,false
浩如烟海,37,41,false
皓齿蛾眉,16,23,false
皓齿明眸,0,1,false
皓首苍颜,4,32,false
皓首穷经,19,38,false
皓月千里,7,39,false
诃佛诋巫,2,22,false
诃佛骂祖,6,10,false
呵壁问天,176,183,false
呵佛骂祖,6,10,false
呵欠连天,176,183,false
喝西北风,172,186,false
禾黍故宫,1,14,false
合从连衡,6,10,false
合胆同心,199,208,false
合而为一,688,734,false
合二为一,688,734,false
合两为一,688,734,false
合盘托出,106,119,false
合浦还珠,28,59,false
合浦珠还,15,24,false
合情合理,9,41,true
合眼摸象,5,19,false
合衷共济,15,65,false
何必当初,10,23,false
何患无辞,14,20,false
何乐不为,35,67,false
何乐而不为,35,67,false
何其毒也,0,7,false
何其相似乃尔,2,7,false
何去何从,34,36,true
何所不为,35,67,false
何所不有,137,155,false
何所不至,17,53,false
何足道哉,0,4,false
何足挂齿,24,41,false
何足介意,31,77,false
何足为奇,17,55,false
何罪之有,137,155,false
和蔼近人,168,176,false
和蔼可亲,13,25,false
和璧隋珠,28,59,false
和而不唱,2,15,false
和而不同,94,102,false
和风丽日,132,132,false
和风细雨,46,82,false
和光同尘,3,12,false
和睦相处,6,19,false
和盘托出,106,119,false
和气生财,8,15,false
和气致祥,2,16,false
和容悦色,10,13,false
和如琴瑟,1,4,false
和颜说色,10,13,false
和颜悦色,10,13,false
和衣而卧,6,11,false
和衷共济,15,65,false
河奔海聚,8,35,false
河伯为患,4,13,false
河不出图,4,14,false
河出伏流,54,59,false
河东三箧,0,6,false
河东狮吼,0,4,false
河东狮子,7,22,false
河东狮子吼,0,4,false
河汾门下,31,44,false
河海不择细流,54,59,false
河海清宴,3,31,false
河汉江淮,2,5,false
河汉无极,23,73,false
河涸海干,19,34,false
河决鱼烂,7,15,false
河溓海晏,2,30,false
河溓海夷,0,46,false
河梁携手,30,39,false
河梁之谊,2,48,false
河落海干,19,26,false
河门海口,55,58,false
河目海口,55,58,false
河倾月落,24,34,false
河清海竭,9,30,false
河清海宴,3,31,false
河清海晏,2,30,false
河清难俟,0,11,false
河清人寿,5,14,false
河清三日,132,132,false
河清社鸣,17,24,false
河清云庆,1,14,false
河沙世界,0,21,false
河山带砺,5,37,false
河山之德,24,26,false
河水不犯井水,79,81,false
河水不洗船,3,9,false
河同水密,4,14,false
河斜月落,24,34,false
河鱼腹疾,30,80,false
河鱼天雁,13,41,false
河鱼之疾,30,80,false
荷枪实弹,17,33,false
涸鲋得水,79,81,false
涸思干虑,0,7,false
涸鱼得水,79,81,false
涸泽而渔,7,43,false
涸泽而渔，焚林而猎,0,5,false
涸辙枯鱼,69,105,false
涸辙之鲋,0,37,false
阖门百口,55,58,false
褐衣不完,5,15,false
褐衣蔬食,49,94,false
赫赫巍巍,1,33,false
赫赫炎炎,1,29,false
赫赫扬扬,21,32,false
赫赫有名,56,63,true
赫赫之功,24,37,false
赫赫之光,22,23,false
赫然而怒,12,16,false
赫斯之威,14,46,false
鹤背扬州,0,9,false
鹤长凫短,13,15,false
鹤处鸡群,15,17,false
鹤短凫长,74,87,false
鹤发鸡皮,7,21,false
鹤发松姿,0,15,false
鹤发童颜,4,32,false
鹤骨鸡肤,9,46,false
鹤骨龙筋,2,22,false
鹤骨霜髯,0,2,false
鹤骨松筋,2,22,false
鹤骨松姿,0,15,false
鹤归华表,12,17,false
鹤困鸡群,15,17,false
鹤立鸡群,15,17,false
鹤唳风声,26,36,false
鹤唳华亭,1,6,false
鹤唳猿声,26,36,false
鹤鸣九皋,0,5,false
鹤鸣之士,6,51,false
鹤势螂形,27,40,false
鹤膝蜂腰,3,20,false
鹤行鸡群,15,17,false
鹤怨猿惊,65,84,false
鹤知夜半,50,58,false
鹤子梅妻,4,42,false
黑白分明,70,77,false
黑白混淆,0,23,false
黑灯瞎火,29,37,false
黑灯下火,29,37,false
黑地昏天,176,183,false
黑风孽海,37,41,false
黑更半夜,12,19,false
黑家白日,132,132,false
黑价白日,132,132,false
黑漆皮灯,5,9,false
黑漆皮灯笼,3,9,false
黑漆一团,2,3,false
黑天白日,132,132,false
黑天半夜,12,19,false
黑天摸地,28,42,false
黑天墨地,28,42,false
黑言诳语,20,56,false
黑云压城城欲摧,15,21,false
狠心辣手,30,39,false
恨海难填,1,8,false
恨如头醋,0,6,false
恨入骨髓,0,7,false
恨铁不成钢,1,6,false
恨相见晚,4,14,false
恨相知晚,4,14,false
恨之入骨,17,32,false
亨嘉之会,4,28,false
哼哼唧唧,0,50,false
恒河沙数,13,37,false
恒河一沙,1,7,false
横草之功,24,37,false
横冲直闯,1,6,false
横冲直撞,3,7,false
横从穿贯,11,19,false
横刀揭斧,2,39,false
横刀跃马,54,59,false
横倒竖卧,6,11,false
横恩滥赏,22,27,false
横峰侧岭,0,12,false
横赋暴敛,11,20,false
横戈盘马,54,59,false
横戈跃马,54,59,false
横祸飞灾,1,5,false
横祸非灾,1,5,false
横见侧出,106,119,false
横金拖玉,59,95,false
横科暴敛,11,20,false
横拦竖挡,0,3,false
横蛮无理,9,41,false
横眉瞪目,88,98,false
横眉瞪眼,27,55,false
横眉冷目,88,98,false
横眉冷眼,27,55,false
横眉立目,88,98,false
横眉立眼,27,55,false
横眉努目,88,98,false
横眉怒目,88,98,false
